Suburb;Rooms;Type;Method;SellerG;Distance;Postcode;Bedroom2;Bathroom;Car;Landsize;BuildingArea;YearBuilt;Lattitude;Longtitude;Regionname;Propertycount
Other;1;u;SP;Nelson;-1.3372810966038535;-0.5988722116086408;-1.9967588949259938;-0.7802347038224254;-0.90008879371833;-0.0003075808771134253;-0.0004853643256824372;0.0;0.06059703535340829;-0.37162489559146744;Northern Metropolitan;-0.1446680077020409
Other;2;u;S;Jellis;-1.3372810966038535;-0.5988722116086408;-0.9558381351142856;-0.7802347038224254;-0.90008879371833;-0.0003075808771134253;-0.2223690074975458;0.18348521598608583;0.12368302192490034;-0.4697851271763657;Northern Metropolitan;-0.1446680077020409
Other;1;u;S;Other;-1.3372810966038535;-0.5988722116086408;-1.9967588949259938;-0.7802347038224254;-0.90008879371833;-0.0003075808771134253;-0.0004853643256824372;0.0;0.22209716097632753;-0.4899945866204441;Northern Metropolitan;-0.1446680077020409
Other;2;u;S;Jellis;-1.3372810966038535;-0.5988722116086408;-0.9558381351142856;-0.7802347038224254;-0.90008879371833;-0.0003075808771134253;-0.22492034289016738;0.18348521598608583;0.19686276634780242;-0.5063546252179272;Northern Metropolitan;-0.1446680077020409
Other;3;h;S;Other;-1.3372810966038535;-0.5988722116086408;0.08508262469742256;-0.7802347038224254;0.2824025611428154;-0.14262653361136157;-0.05908354236976318;0.5286558407948305;0.13251506004492894;-0.43802740519304845;Northern Metropolitan;-0.1446680077020409
Other;2;t;S;Jellis;-1.3372810966038535;-0.5988722116086408;-0.9558381351142856;0.6734060257575629;-0.90008879371833;-0.14137151639148285;-0.08459689629597922;1.5641677152210647;0.09340174837058057;-0.5034675595829806;Northern Metropolitan;-0.1446680077020409
Other;2;t;S;Jellis;-1.3372810966038535;-0.5988722116086408;-0.9558381351142856;-0.7802347038224254;-0.90008879371833;-0.10949407900656306;-0.0004853643256824372;1.21899709041232;0.17541353091351128;-0.49576871789006355;Northern Metropolitan;-0.1446680077020409
Other;2;u;SP;Other;-1.3372810966038535;-0.5988722116086408;-0.9558381351142856;-0.7802347038224254;-0.90008879371833;-0.0003075808771134253;-0.19940698896395134;-0.16168540882265892;0.13125334031345787;-0.45919921984877565;Northern Metropolitan;-0.1446680077020409
Other;2;u;SA;Other;-1.3372810966038535;-0.5988722116086408;-0.9558381351142856;-0.7802347038224254;-0.90008879371833;-0.0003075808771134253;-0.0004853643256824372;0.0;0.09087830890772806;-0.42551678744216076;Northern Metropolitan;-0.1446680077020409
Other;2;u;S;Nelson;-1.3372810966038535;-0.5988722116086408;-0.9558381351142856;-0.7802347038224254;-0.90008879371833;-0.0003075808771134253;-0.0004853643256824372;0.0;0.04671811830767466;-0.38990964461224814;Northern Metropolitan;-0.1446680077020409
Other;1;u;VB;Jellis;-1.3372810966038535;-0.5988722116086408;-1.9967588949259938;-0.7802347038224254;-0.90008879371833;0.09883877949330637;-0.2478823614237618;1.5986847777019393;0.09087830890772806;-0.41974265617226775;Northern Metropolitan;-0.1446680077020409
Other;2;u;SP;Jellis;-1.3372810966038535;-0.5988722116086408;-0.9558381351142856;-0.7802347038224254;0.2824025611428154;-0.0003075808771134253;-0.2504336968163834;0.35607052839045816;0.17289009145065876;-0.4428391812512926;Northern Metropolitan;-0.1446680077020409
Other;2;u;VB;Other;-1.3372810966038535;-0.5988722116086408;-0.9558381351142856;-0.7802347038224254;-0.90008879371833;-0.0003075808771134253;-0.0004853643256824372;0.0;0.13125334031345787;-0.4563121542138292;Northern Metropolitan;-0.1446680077020409
Other;2;u;VB;Other;-1.3372810966038535;-0.5988722116086408;-0.9558381351142856;-0.7802347038224254;-0.90008879371833;-0.0003075808771134253;-0.24277969063851862;1.426099465297567;0.06059703535340829;-0.37162489559146744;Northern Metropolitan;-0.1446680077020409
Other;2;u;S;Other;-1.3372810966038535;-0.5988722116086408;-0.9558381351142856;-0.7802347038224254;-0.90008879371833;-0.0003075808771134253;-0.0004853643256824372;0.0;0.13125334031345787;-0.45919921984877565;Northern Metropolitan;-0.1446680077020409
Other;2;u;S;Other;-1.3372810966038535;-0.5988722116086408;-0.9558381351142856;0.6734060257575629;-0.90008879371833;-0.0003075808771134253;-0.17389363503773533;1.426099465297567;0.09087830890772806;-0.4745969032346099;Northern Metropolitan;-0.1446680077020409
Other;4;h;S;Other;-1.3372810966038535;-0.5988722116086408;0.08508262469742256;0.6734060257575629;-0.90008879371833;-0.10171297224331494;-0.0004853643256824372;0.0;0.22462060043918003;-0.4938440074667659;Northern Metropolitan;-0.1446680077020409
Other;2;u;S;Other;-1.3372810966038535;-0.5988722116086408;-0.9558381351142856;0.6734060257575629;-0.90008879371833;-0.0003075808771134253;-0.13817493954103288;1.1499629654505712;0.09718690756490415;-0.4101191040563265;Northern Metropolitan;-0.1446680077020409
Other;2;t;S;Jellis;-1.3372810966038535;-0.5988722116086408;-0.9558381351142856;-0.7802347038224254;-0.90008879371833;-0.0003075808771134253;-0.0004853643256824372;0.0;0.09592518783343308;-0.4486133125209121;Northern Metropolitan;-0.1446680077020409
Other;3;h;S;Nelson;-1.3372810966038535;-0.5988722116086408;0.08508262469742256;0.6734060257575629;-0.90008879371833;-0.13911248539570112;-0.03357018844354715;1.5986847777019393;0.09844862729628559;-0.4447638916748638;Northern Metropolitan;-0.1446680077020409
Other;1;u;SP;Jellis;-1.3372810966038535;-0.5988722116086408;-1.9967588949259938;-0.7802347038224254;-0.90008879371833;-0.0003075808771134253;-0.2555363676016266;1.3225482778549436;0.11611270353634282;-0.3947214206704923;Northern Metropolitan;-0.1446680077020409
Other;3;t;S;Jellis;-1.3372810966038535;-0.5988722116086408;0.08508262469742256;0.6734060257575629;0.2824025611428154;-0.14664258871497352;-0.0004853643256824372;1.3915824028166923;0.06564391427911331;-0.49191929704374177;Northern Metropolitan;-0.1446680077020409
Other;2;u;VB;Other;-1.3372810966038535;-0.5988722116086408;-0.9558381351142856;-0.7802347038224254;-0.90008879371833;0.23513364957213662;-0.20706099514181617;0.18348521598608583;0.13125334031345787;-0.4563121542138292;Northern Metropolitan;-0.1446680077020409
Other;3;h;S;Nelson;-1.3372810966038535;-0.5988722116086408;0.08508262469742256;0.6734060257575629;0.2824025611428154;-0.13384141307221045;-0.005505499124709519;-2.577879782483872;0.14639397709057292;-0.4928816522553906;Northern Metropolitan;-0.1446680077020409
Other;2;h;S;Nelson;-1.3372810966038535;-0.5988722116086408;-0.9558381351142856;0.6734060257575629;-0.90008879371833;-0.01687380817951268;-0.08204556090335761;1.495133590259316;0.09592518783343308;-0.4274414978654584;Northern Metropolitan;-0.1446680077020409
Other;2;u;PI;hockingstuart;-1.3372810966038535;-0.5988722116086408;-0.9558381351142856;-0.7802347038224254;-0.90008879371833;-0.0003075808771134253;-0.0004853643256824372;-0.16168540882265892;0.11106582461054813;-0.46882277196499045;Northern Metropolitan;-0.1446680077020409
Other;2;u;S;Nelson;-1.3372810966038535;-0.5988722116086408;-0.9558381351142856;-0.7802347038224254;0.2824025611428154;-0.0003075808771134253;-0.17389363503773533;1.21899709041232;0.08835486944487556;-0.4938440074667659;Northern Metropolitan;-0.1446680077020409
Other;1;u;SP;Jellis;-1.3372810966038535;-0.5988722116086408;-1.9967588949259938;-0.7802347038224254;-0.90008879371833;-0.0003075808771134253;-0.2351256844606538;1.6332018401828137;0.09087830890772806;-0.41974265617226775;Northern Metropolitan;-0.1446680077020409
Other;3;h;S;Jellis;-1.3372810966038535;-0.5988722116086408;-0.9558381351142856;-0.7802347038224254;0.2824025611428154;-0.10522702045897538;-0.1509316165041409;-1.197197283248893;0.1451322573591915;-0.4235920770188631;Northern Metropolitan;-0.1446680077020409
Other;2;u;S;Jellis;-1.3372810966038535;-0.5988722116086408;-0.9558381351142856;-0.7802347038224254;-0.90008879371833;-0.0003075808771134253;-0.0004853643256824372;0.0;0.11106582461054813;-0.46882277196499045;Northern Metropolitan;-0.1446680077020409
Other;2;t;VB;Nelson;-1.3372810966038535;-0.5988722116086408;-0.9558381351142856;0.6734060257575629;-0.90008879371833;-0.0003075808771134253;-0.0004853643256824372;0.0;0.07952283132484694;-0.48133338971587813;Northern Metropolitan;-0.1446680077020409
Other;2;h;S;Jellis;-1.3372810966038535;-0.5988722116086408;-0.9558381351142856;0.6734060257575629;0.2824025611428154;-0.13610044406799218;-0.13307226875578967;-2.2327091576751275;0.17919869010774522;-0.5121287564875466;Northern Metropolitan;-0.1446680077020409
Other;2;h;S;Jellis;-1.3372810966038535;-0.5988722116086408;-0.9558381351142856;-0.7802347038224254;0.2824025611428154;-0.12304826498125336;-0.11776425640006005;-0.16168540882265892;0.06185875508487937;-0.49576871789006355;Northern Metropolitan;-0.1446680077020409
Other;2;u;S;Other;-1.3372810966038535;-0.5988722116086408;-0.9558381351142856;-0.7802347038224254;0.2824025611428154;-0.0003075808771134253;-0.21216366592705937;1.357065340335818;0.11106582461054813;-0.39279671024719465;Northern Metropolitan;-0.1446680077020409
Other;2;u;S;Other;-1.3372810966038535;-0.5988722116086408;-0.9558381351142856;-0.7802347038224254;-0.90008879371833;-0.0003075808771134253;-0.0004853643256824372;0.18348521598608583;0.14008537843348648;-0.47267219281131223;Northern Metropolitan;-0.1446680077020409
Other;2;h;SP;Jellis;-1.3372810966038535;-0.5988722116086408;-0.9558381351142856;0.6734060257575629;-0.90008879371833;-0.12681331664088957;-0.0004853643256824372;0.0;0.1678432125248641;-0.4697851271763657;Northern Metropolitan;-0.1446680077020409
Other;2;u;SP;Other;-1.3372810966038535;-0.5988722116086408;-0.9558381351142856;-0.7802347038224254;-0.90008879371833;-0.0003075808771134253;-0.19685565357132975;1.288031215374069;0.04671811830767466;-0.38990964461224814;Northern Metropolitan;-0.1446680077020409
Other;2;u;S;Jellis;-1.3372810966038535;-0.5988722116086408;-0.9558381351142856;-0.7802347038224254;-0.90008879371833;0.41384810168286795;-0.21471500131968096;0.35607052839045816;0.11989786273057675;-0.46208628548344866;Northern Metropolitan;-0.1446680077020409
Other;2;h;VB;Nelson;-1.3372810966038535;-0.5988722116086408;-0.9558381351142856;0.6734060257575629;-0.90008879371833;-0.14965463004268248;-0.0004853643256824372;1.5986847777019393;0.09844862729628559;-0.4466886020976144;Northern Metropolitan;-0.1446680077020409
Other;2;u;S;Other;-1.3372810966038535;-0.5988722116086408;-0.9558381351142856;0.6734060257575629;-0.90008879371833;-0.0003075808771134253;-0.1432776103262761;1.6332018401828137;0.1047572259534617;-0.46304864069509744;Northern Metropolitan;-0.1446680077020409
Other;2;u;SP;Jellis;-1.3372810966038535;-0.5988722116086408;-0.9558381351142856;-0.7802347038224254;0.2824025611428154;0.08854763829030077;-0.2223690074975458;0.2180022784669603;0.20947996366206498;-0.49191929704374177;Northern Metropolitan;-0.1446680077020409
Other;1;u;SP;Jellis;-1.3372810966038535;-0.5988722116086408;-1.9967588949259938;-0.7802347038224254;-0.90008879371833;-0.0005585843210891716;-0.27849838613522104;0.18348521598608583;0.15270257574774904;-0.4851828105624735;Northern Metropolitan;-0.1446680077020409
Other;1;u;S;Other;-1.3372810966038535;-0.5988722116086408;-1.9967588949259938;-0.7802347038224254;-0.90008879371833;-0.0003075808771134253;-0.27339571534997786;0.35607052839045816;0.17289009145065876;-0.4428391812512926;Northern Metropolitan;-0.1446680077020409
Other;3;t;VB;Nelson;-1.3372810966038535;-0.5988722116086408;0.08508262469742256;0.6734060257575629;-0.90008879371833;-0.14814860937882798;0.04552120872772254;-1.5423679080576378;0.06690563401058439;-0.5082793356412248;Northern Metropolitan;-0.1446680077020409
Other;2;u;S;Other;-1.3372810966038535;-0.5988722116086408;-0.9558381351142856;-0.7802347038224254;-0.90008879371833;-0.0003075808771134253;-0.17134229964511372;1.3915824028166923;0.06059703535340829;-0.37162489559146744;Northern Metropolitan;-0.1446680077020409
Other;2;u;S;hockingstuart;-1.3372810966038535;-0.5988722116086408;-0.9558381351142856;0.6734060257575629;-0.90008879371833;-0.0003075808771134253;-0.3831031372327068;0.0;0.09087830890772806;-0.42551678744216076;Northern Metropolitan;-0.1446680077020409
Other;3;t;S;Other;-1.3372810966038535;-0.5988722116086408;0.08508262469742256;0.6734060257575629;-0.90008879371833;-0.14739559904690075;-0.0004853643256824372;1.495133590259316;0.12368302192490034;-0.41493088011429713;Northern Metropolitan;-0.1446680077020409
Other;2;h;S;Jellis;-1.3372810966038535;-0.5988722116086408;-0.9558381351142856;-0.7802347038224254;-0.90008879371833;-0.1355984371800407;-0.20195832435657296;-2.923050407292617;0.06059703535340829;-0.4534250885788827;Northern Metropolitan;-0.1446680077020409
Other;2;u;SP;Other;-1.3372810966038535;-0.5988722116086408;-0.9558381351142856;-0.7802347038224254;-0.90008879371833;-0.0003075808771134253;-0.38565447262532837;0.18348521598608583;0.14639397709057292;-0.4794086792925805;Northern Metropolitan;-0.1446680077020409
Other;2;h;S;Other;-0.7916417008427751;-0.3893294706479105;-0.9558381351142856;-0.7802347038224254;-0.90008879371833;-0.10196397568729068;-0.11266158561481684;-2.577879782483872;0.5425739727594031;0.13842336656545345;Northern Metropolitan;0.8929207628319267
Other;3;h;S;Nelson;-0.7916417008427751;-0.3893294706479105;0.08508262469742256;-0.7802347038224254;-0.90008879371833;-0.10949407900656306;-0.0692888839402496;-1.5423679080576378;0.42018715881074264;-0.04153705800686006;Northern Metropolitan;0.8929207628319267
Other;3;h;SA;Nelson;-0.7916417008427751;-0.3893294706479105;0.08508262469742256;0.6734060257575629;0.2824025611428154;-0.09167283448428508;0.0914452457949114;1.4606165277784413;0.48453486511361615;0.09800444767757024;Northern Metropolitan;0.8929207628319267
Other;2;u;S;Other;-0.7916417008427751;-0.3893294706479105;-0.9558381351142856;0.6734060257575629;-0.90008879371833;-0.0003075808771134253;-0.0004853643256824372;0.0;0.521124737325112;0.040263134980555164;Northern Metropolitan;0.8929207628319267
Other;4;h;VB;Jellis;-0.7916417008427751;-0.3893294706479105;1.1260033845091308;0.6734060257575629;-0.90008879371833;-0.04699422145660224;0.06848322726131698;-1.8875385328663825;0.36214805116495563;0.08453147471476016;Northern Metropolitan;0.8929207628319267
Other;3;h;PI;Jellis;-0.7916417008427751;-0.3893294706479105;0.08508262469742256;0.6734060257575629;-0.90008879371833;-0.09644189991982426;-0.0004853643256824372;-1.5423679080576378;0.4391129547821813;0.07779498823349189;Northern Metropolitan;0.8929207628319267
Other;2;h;S;Nelson;-0.7916417008427751;-0.3893294706479105;-0.9558381351142856;-0.7802347038224254;0.2824025611428154;-0.12831933730474404;-0.0004853643256824372;0.0;0.4832731453822347;0.01139247863191087;Northern Metropolitan;0.8929207628319267
Other;3;h;S;Other;-0.7916417008427751;-0.3893294706479105;0.08508262469742256;0.6734060257575629;2.647385270865106;-0.009594708304216038;-0.0004853643256824372;0.0;0.5400505332965506;0.1624822468558536;Northern Metropolitan;0.8929207628319267
Other;2;u;S;Other;-0.7916417008427751;-0.3893294706479105;-0.9558381351142856;-0.7802347038224254;0.2824025611428154;-0.0003075808771134253;-0.0004853643256824372;0.0;0.3331284973421069;0.13842336656545345;Northern Metropolitan;0.8929207628319267
Other;3;h;S;Ray;-0.7916417008427751;-0.3893294706479105;0.08508262469742256;-0.7802347038224254;1.4648939160039607;-0.032938028593960444;-0.0004853643256824372;0.0;0.5160778583993173;0.19616467926246853;Northern Metropolitan;0.8929207628319267
Other;3;h;PI;Other;-0.7916417008427751;-0.3893294706479105;0.08508262469742256;-0.7802347038224254;-0.90008879371833;-0.10146196879933919;0.020007854801506512;-2.577879782483872;0.3709800892849842;-0.0001557839073280337;Northern Metropolitan;0.8929207628319267
Other;4;h;SP;Jellis;-0.7916417008427751;-0.3893294706479105;1.1260033845091308;-0.7802347038224254;-0.90008879371833;-0.04197415257708731;-0.0004853643256824372;-1.3697825956532654;0.5299567754450509;0.13746101135380462;Northern Metropolitan;0.8929207628319267
Other;6;h;SP;Nelson;-0.7916417008427751;-0.3893294706479105;3.207844904132547;0.6734060257575629;0.2824025611428154;0.030314839287927622;0.267487387885802;0.9428605905653242;0.3520542933135456;0.10859035500516032;Northern Metropolitan;0.8929207628319267
Other;2;u;SP;Nelson;-0.7916417008427751;-0.3893294706479105;-0.9558381351142856;0.6734060257575629;-0.90008879371833;-0.0003075808771134253;-0.21216366592705937;1.5986847777019393;0.3772886879421603;0.01909132032482798;Northern Metropolitan;0.8929207628319267
Other;2;u;SP;hockingstuart;-0.7916417008427751;-0.3893294706479105;-0.9558381351142856;-0.7802347038224254;-0.90008879371833;0.308928662101006;-0.0004853643256824372;0.0;0.519863017593641;-0.055010030969670144;Northern Metropolitan;0.8929207628319267
Other;3;h;PI;Nelson;-0.7916417008427751;-0.3893294706479105;0.08508262469742256;-0.7802347038224254;-0.90008879371833;-0.10999608589451455;-0.0004853643256824372;0.0;0.5450974122222557;0.08356911950311133;Northern Metropolitan;0.8929207628319267
Other;2;t;VB;Nelson;-0.7916417008427751;-0.3893294706479105;-0.9558381351142856;0.6734060257575629;0.2824025611428154;-0.14965463004268248;-0.13307226875578967;1.6677189026636883;0.5867341633593669;-0.05212296533472366;Northern Metropolitan;0.8929207628319267
Other;4;h;PI;hockingstuart;-0.7916417008427751;-0.3893294706479105;1.1260033845091308;0.6734060257575629;-0.90008879371833;-0.059293390211413805;0.16798530757355948;-2.2327091576751275;0.3596246117021031;-0.0040052047539233466;Northern Metropolitan;0.8929207628319267
Other;2;h;SA;Other;-0.7916417008427751;-0.3893294706479105;-0.9558381351142856;-0.7802347038224254;1.4648939160039607;-0.011100728968070517;-0.06673754854762799;-0.679441346035776;0.535003654370756;0.18942819278120024;Northern Metropolitan;0.8929207628319267
Other;2;h;S;Other;-0.7916417008427751;-0.3893294706479105;-0.9558381351142856;-0.7802347038224254;-0.90008879371833;-0.11551816166198098;-0.20195832435657296;-1.5423679080576378;0.4757028269935875;-0.001118139118976862;Northern Metropolitan;0.8929207628319267
Other;3;h;SP;Jellis;-0.7916417008427751;-0.3893294706479105;0.08508262469742256;-0.7802347038224254;1.4648939160039607;-0.044986193904796266;-0.13052093336316806;-1.40429965813414;0.4126168404221851;0.07202085696387243;Northern Metropolitan;0.8929207628319267
Other;4;h;S;Jellis;-0.7916417008427751;-0.3893294706479105;1.1260033845091308;-0.7802347038224254;0.2824025611428154;-0.01084972552409477;-0.0004853643256824372;-3.2682210321013616;0.45551531129076744;0.014279544266857356;Northern Metropolitan;0.8929207628319267
Other;4;h;S;Nelson;-0.7916417008427751;-0.3893294706479105;-0.9558381351142856;-0.7802347038224254;-0.90008879371833;-0.08464473805296419;-0.0004853643256824372;0.0;0.5829490041649537;0.02486545159472095;Northern Metropolitan;0.8929207628319267
Other;3;h;S;Nelson;-0.7916417008427751;-0.3893294706479105;0.08508262469742256;0.6734060257575629;-0.90008879371833;-0.09844992747163023;0.0098025132310201;-1.8875385328663825;0.5110309794736123;-0.02902644025597233;Northern Metropolitan;0.8929207628319267
Other;2;u;S;Nelson;-0.7916417008427751;-0.3893294706479105;-0.9558381351142856;-0.7802347038224254;-0.90008879371833;-0.0003075808771134253;-0.0004853643256824372;0.0;0.4126168404221851;0.007543057785589075;Northern Metropolitan;0.8929207628319267
Other;2;h;S;Nelson;-0.7916417008427751;-0.3893294706479105;-0.9558381351142856;-0.7802347038224254;0.2824025611428154;-0.07636162440176456;-0.09480223786646563;-1.0246119708445207;0.5829490041649537;-0.06367122787423608;Northern Metropolitan;0.8929207628319267
Other;1;u;S;Nelson;-0.7916417008427751;-0.3893294706479105;-1.9967588949259938;-0.7802347038224254;0.2824025611428154;-0.0003075808771134253;-0.2478823614237618;0.18348521598608583;0.31546442110213935;0.03737606934560868;Northern Metropolitan;0.8929207628319267
Other;2;h;PI;Other;-0.7916417008427751;-0.3893294706479105;-0.9558381351142856;-0.7802347038224254;-0.90008879371833;-0.12932335108064702;-0.18920164739346493;1.21899709041232;0.5564528898051367;0.07202085696387243;Northern Metropolitan;0.8929207628319267
Other;3;h;S;Barry;-0.7916417008427751;-0.3893294706479105;-0.9558381351142856;-0.7802347038224254;0.2824025611428154;-0.03871110780540261;-0.0004853643256824372;0.0;0.4454215534393574;0.15574576037458532;Northern Metropolitan;0.8929207628319267
Other;2;u;S;Other;-0.7916417008427751;-0.3893294706479105;-0.9558381351142856;-0.7802347038224254;0.2824025611428154;-0.0003075808771134253;-0.2223690074975458;1.21899709041232;0.3331284973421069;0.13842336656545345;Northern Metropolitan;0.8929207628319267
Other;4;h;S;Other;-0.7916417008427751;-0.3893294706479105;1.1260033845091308;0.6734060257575629;0.2824025611428154;-0.053018304112020145;-0.0004853643256824372;0.9428605905653242;0.30284722378778717;0.021978385959774464;Northern Metropolitan;0.8929207628319267
Other;1;u;SP;Other;-0.7916417008427751;-0.3893294706479105;-1.9967588949259938;-0.7802347038224254;0.2824025611428154;-0.0003075808771134253;-0.2836010569204643;0.18348521598608583;0.334390217073578;0.04507491103852579;Northern Metropolitan;0.8929207628319267
Other;2;h;S;Other;-0.7916417008427751;-0.3893294706479105;-0.9558381351142856;-0.7802347038224254;0.2824025611428154;-0.07134155552224963;-0.0004853643256824372;0.0;0.48958174403932114;0.11051506542845797;Northern Metropolitan;0.8929207628319267
Other;4;h;S;Other;-0.7916417008427751;-0.3893294706479105;1.1260033845091308;-0.7802347038224254;0.2824025611428154;-0.0003075808771134253;-0.0004853643256824372;0.0;0.5829490041649537;0.013317189055208527;Northern Metropolitan;0.8929207628319267
Other;3;h;S;Nelson;-0.7916417008427751;-0.3893294706479105;0.08508262469742256;0.6734060257575629;-0.90008879371833;-0.06832951419454067;-0.0004853643256824372;0.0;0.4428981139765049;0.15093398431634117;Northern Metropolitan;0.8929207628319267
Other;4;h;PI;Nelson;-0.7916417008427751;-0.3893294706479105;1.1260033845091308;0.6734060257575629;0.2824025611428154;-0.09267684826018806;-0.0004853643256824372;0.0;0.4832731453822347;0.1008915133122432;Northern Metropolitan;0.8929207628319267
Other;2;h;S;Nelson;-0.7916417008427751;-0.3893294706479105;1.1260033845091308;-0.7802347038224254;0.2824025611428154;-0.10372099979512091;-0.0004853643256824372;0.0;0.45425359155929634;0.00465599215064259;Northern Metropolitan;0.8929207628319267
Other;2;h;S;Nelson;-0.7916417008427751;-0.3893294706479105;-0.9558381351142856;-0.7802347038224254;0.2824025611428154;-0.10598003079090262;-0.0004853643256824372;-2.2327091576751275;0.5186012978622595;-0.07233242477880202;Northern Metropolitan;0.8929207628319267
Other;3;t;S;Jellis;-0.7916417008427751;-0.3893294706479105;0.08508262469742256;2.127046755337551;-0.90008879371833;-0.14965463004268248;-0.0004853643256824372;1.6677189026636883;0.587995883090838;-0.05212296533472366;Northern Metropolitan;0.8929207628319267
Other;4;h;PI;Other;-0.7916417008427751;-0.3893294706479105;1.1260033845091308;-0.7802347038224254;0.2824025611428154;-0.0003075808771134253;-0.0004853643256824372;0.0;0.44920671263359135;0.04988668709676993;Northern Metropolitan;0.8929207628319267
Other;3;h;S;Nelson;-0.7916417008427751;-0.3893294706479105;0.08508262469742256;-0.7802347038224254;-0.90008879371833;-0.051763286892141415;-0.0692888839402496;-1.5423679080576378;0.5551911700736657;0.16440695727915125;Northern Metropolitan;0.8929207628319267
Other;3;t;S;Other;-0.7916417008427751;-0.3893294706479105;0.08508262469742256;-0.7802347038224254;0.2824025611428154;-0.1172751857698112;-0.11266158561481684;1.426099465297567;0.3369136565364305;0.14612220825837055;Northern Metropolitan;0.8929207628319267
Other;4;h;S;Nelson;-0.7916417008427751;-0.3893294706479105;2.166924144320839;0.6734060257575629;-0.90008879371833;-0.019634846063245892;0.08634257500966819;-2.577879782483872;0.4857965848450872;-0.027101729832674674;Northern Metropolitan;0.8929207628319267
Other;3;h;S;Other;-0.7916417008427751;-0.3893294706479105;0.08508262469742256;-0.7802347038224254;0.2824025611428154;-0.010347718636143277;-0.0004853643256824372;0.0;0.48958174403932114;0.10955271021680915;Northern Metropolitan;0.8929207628319267
Other;1;u;S;Other;-0.7916417008427751;-0.3893294706479105;-1.9967588949259938;-0.7802347038224254;-0.90008879371833;-0.0003075808771134253;-0.28870372770570746;-0.16168540882265892;0.3899058852564229;0.001768926515696105;Northern Metropolitan;0.8929207628319267
Other;1;u;PI;Barry;-0.7916417008427751;-0.3893294706479105;-1.9967588949259938;-0.7802347038224254;0.2824025611428154;-0.0003075808771134253;-0.0004853643256824372;0.0;0.334390217073578;0.04507491103852579;Northern Metropolitan;0.8929207628319267
Other;2;h;S;hockingstuart;-0.7916417008427751;-0.3893294706479105;-0.9558381351142856;-0.7802347038224254;-0.90008879371833;-0.1069840445668056;-0.1534829518967625;-1.8875385328663825;0.5413122530279321;0.054698463154740556;Northern Metropolitan;0.8929207628319267
Other;5;h;S;hockingstuart;-0.7916417008427751;-0.3893294706479105;1.1260033845091308;2.127046755337551;1.4648939160039607;-0.040468131913232834;0.45628620693980065;-1.5423679080576378;0.46182390994794353;0.09223031640767727;Northern Metropolitan;0.8929207628319267
Other;2;h;S;Jellis;-0.7916417008427751;-0.3893294706479105;-0.9558381351142856;-0.7802347038224254;0.2824025611428154;-0.10598003079090262;-0.13562360414841126;-1.8875385328663825;0.38864416552504144;0.08645618513805782;Northern Metropolitan;0.8929207628319267
Other;3;h;S;hockingstuart;-0.7916417008427751;-0.3893294706479105;0.08508262469742256;-0.7802347038224254;0.2824025611428154;-0.06807851075056492;-0.0004853643256824372;0.0;0.4832731453822347;0.14708456347001939;Northern Metropolitan;0.8929207628319267
Other;3;h;SP;Nelson;-0.7916417008427751;-0.3893294706479105;0.08508262469742256;-0.7802347038224254;0.2824025611428154;-0.12380127531318061;-0.11776425640006005;-1.8875385328663825;0.42397231800506624;-0.058859451815991934;Northern Metropolitan;0.8929207628319267
Other;3;h;S;Nelson;-0.7916417008427751;-0.3893294706479105;0.08508262469742256;-0.7802347038224254;-0.90008879371833;-0.11878120643366567;-0.0718402193328712;1.21899709041232;0.4820114256507636;0.021016030748125636;Northern Metropolitan;0.8929207628319267
Other;5;h;S;Jellis;-0.7916417008427751;-0.3893294706479105;2.166924144320839;0.6734060257575629;0.2824025611428154;0.01023456376986792;-0.0004853643256824372;-1.5423679080576378;0.38864416552504144;0.07971969865678954;Northern Metropolitan;0.8929207628319267
Other;2;u;PI;Nelson;-0.7916417008427751;-0.3893294706479105;-0.9558381351142856;-0.7802347038224254;-0.90008879371833;-0.0003075808771134253;-0.0004853643256824372;0.18348521598608583;0.3520542933135456;0.10570328937048735;Northern Metropolitan;0.8929207628319267
Other;3;h;SP;hockingstuart;-0.7916417008427751;-0.3893294706479105;0.08508262469742256;-0.7802347038224254;-0.90008879371833;-0.032436021706008955;0.05572655029820896;-1.8875385328663825;0.4290191969307713;0.07683263302184305;Northern Metropolitan;0.8929207628319267
Other;2;h;SP;hockingstuart;-0.7916417008427751;-0.3893294706479105;-0.9558381351142856;-0.7802347038224254;-0.90008879371833;-0.11576916510595672;-0.12796959797054647;0.7012411531992029;0.5362653741022271;-0.04153705800686006;Northern Metropolitan;0.8929207628319267
Other;2;h;S;Nelson;-0.7916417008427751;-0.3893294706479105;-0.9558381351142856;-0.7802347038224254;-0.90008879371833;-0.07460460029393433;-0.14072627493365447;-1.5423679080576378;0.5728552463136333;-0.018440532928108735;Northern Metropolitan;0.8929207628319267
Other;3;h;S;hockingstuart;-0.7916417008427751;-0.3893294706479105;-0.9558381351142856;2.127046755337551;0.2824025611428154;-0.056783355771656344;-0.0004853643256824372;0.0;0.5148161386679359;0.1413104322001264;Northern Metropolitan;0.8929207628319267
Other;2;h;S;Barry;-0.7916417008427751;-0.3893294706479105;-0.9558381351142856;-0.7802347038224254;-0.90008879371833;-0.11978522020956867;-0.11776425640006005;1.0464117780079476;0.5678083673879283;0.010430123420262042;Northern Metropolitan;0.8929207628319267
